,DepDelayMinutes,ArrDelayMinutes,AirTime,ActualElapsedTime,Distance,Scor_Dimensiune_Zbor,Scor_Intarzieri
31766,0.0,11.0,52.0,82.0,228.0,-0.8312684918620076,-0.07024831452832274
31767,6.0,6.0,295.0,315.0,2486.0,2.6619022786047957,-0.32038404273132975
31768,0.0,0.0,38.0,54.0,157.0,-1.04526760863638,-0.184852076343116
31769,19.0,11.0,84.0,102.0,602.0,-0.39806649131403427,-0.0242228342783308
31770,0.0,0.0,64.0,84.0,389.0,-0.6794186719006141,-0.22968508101709195
31771,0.0,31.0,189.0,209.0,936.0,1.1851699238142115,0.13883376925898044
31772,64.0,66.0,75.0,92.0,399.0,-0.44724640196996845,1.0107567883292163
31773,0.0,2.0,77.0,102.0,388.0,-0.5105992804985873,-0.25276514452692467
31774,0.0,0.0,90.0,116.0,604.0,-0.32045504405384273,-0.28842409903710337
31775,0.0,0.0,21.0,41.0,100.0,-1.2856944966902721,-0.17134157102705058
31776,0.0,0.0,124.0,141.0,879.0,0.18562313558940405,-0.27798319525050513
31777,0.0,0.0,122.0,138.0,996.0,0.1782840095989229,-0.24392104205646567
31778,0.0,11.0,47.0,99.0,214.0,-0.9479945003886332,-0.17509733395685403
31779,65.0,53.0,104.0,128.0,862.0,-0.07961697791734658,0.7377370708991942
31780,5.0,0.0,55.0,80.0,337.0,-0.8339871231279126,-0.24345422556600327
31781,23.0,12.0,218.0,239.0,1773.0,1.5136448739635122,-0.14958271513071336
31782,35.0,21.0,61.0,87.0,391.0,-0.7585584251566452,0.14164925113943255
31783,0.0,2.0,77.0,97.0,344.0,-0.5057409020227807,-0.2353051637520265
31784,51.0,42.0,132.0,147.0,1047.0,0.33334417978482156,0.5385920745230085
31785,0.0,0.0,71.0,88.0,391.0,-0.5804708828567888,-0.23243726474351875
31786,0.0,0.0,62.0,75.0,359.0,-0.6943824372569727,-0.1935164532515092
31787,0.0,0.0,256.0,267.0,2218.0,2.124656886175211,-0.33517530728170153
31788,89.0,82.0,231.0,250.0,1739.0,1.7750696283340484,1.1478363935522646
31789,0.0,0.0,114.0,128.0,853.0,0.05720049864942498,-0.24041313902603206
31790,271.0,354.0,309.0,452.0,2402.0,3.2361602574275747,5.603014044615398
31791,3.0,9.0,107.0,143.0,872.0,-0.04992311009706177,-0.16085352401477304
31792,0.0,0.0,195.0,219.0,1452.0,1.1847683065502128,-0.3919170119254019
31793,0.0,0.0,277.0,310.0,1969.0,2.315992030230709,-0.5572745688272289
31794,9.0,17.0,176.0,204.0,1156.0,0.93096993146443,-0.09610998158530719
31795,49.0,101.0,185.0,217.0,1211.0,1.2964841760466261,1.4752747272743862
31796,102.0,147.0,61.0,136.0,356.0,-0.5251222043919712,2.2838477987385817
31798,0.0,0.0,157.0,172.0,1211.0,0.6711030824670435,-0.2902051288019264
31799,1.0,0.0,26.0,48.0,110.0,-1.2265745597807391,-0.19363626870759346
31800,2.0,7.0,156.0,192.0,1222.0,0.6381589496612081,-0.26141946179103165
31801,0.0,0.0,101.0,123.0,696.0,-0.15386594393390407,-0.27872413331554063
31802,17.0,11.0,108.0,134.0,854.0,-0.057457063476983976,-0.08009542405501972
31803,0.0,0.0,73.0,104.0,416.0,-0.5818214013957942,-0.30637375579634835
31804,0.0,0.0,109.0,125.0,738.0,-0.02937966035546647,-0.2604178544964241
31805,6.0,0.0,279.0,313.0,2398.0,2.380025399932825,-0.483804264847689
31807,0.0,0.0,69.0,92.0,416.0,-0.6165506020601026,-0.25354805663264013
31808,1.0,0.0,84.0,98.0,623.0,-0.3733836466254666,-0.20566767972014913
31809,0.0,0.0,34.0,46.0,150.0,-1.0899109862560135,-0.15443682676240178
31810,0.0,0.0,65.0,89.0,413.0,-0.6717656038187472,-0.2485951242847156
31811,60.0,41.0,103.0,125.0,852.0,-0.12773623810659415,0.5193542868443699
31812,0.0,0.0,128.0,153.0,787.0,0.2072118712283432,-0.34921426826736385
31813,0.0,0.0,71.0,83.0,437.0,-0.5627577016387731,-0.1969720269383647
31814,13.0,14.0,117.0,136.0,1014.0,0.12738364099123586,0.02325301527597637
31815,0.0,0.0,38.0,60.0,261.0,-1.0437847083584468,-0.19556106260689268
31816,0.0,0.0,70.0,91.0,471.0,-0.5910982301428552,-0.23474122809110334
31817,0.0,0.0,111.0,129.0,969.0,0.02543611316382316,-0.2301121906825232
31818,90.0,68.0,83.0,106.0,746.0,-0.38891118617494697,1.0581873436260294
31819,17.0,17.0,53.0,75.0,323.0,-0.819181613876632,0.09876325482249321
31820,0.0,0.0,184.0,207.0,1440.0,1.0407486464620133,-0.35934975385260287
31821,20.0,19.0,45.0,66.0,255.0,-0.9331352229220243,0.14967411429107297
31822,0.0,2.0,43.0,71.0,214.0,-0.9888799763958466,-0.21148508770305216
31823,0.0,0.0,205.0,229.0,1590.0,1.3358738005703616,-0.39132299554063155
31824,4.0,0.0,104.0,127.0,679.0,-0.13329859719793666,-0.2966148067887734
31825,0.0,0.0,57.0,72.0,376.0,-0.7621088855732909,-0.1871134584108592
31826,62.0,54.0,301.0,324.0,2521.0,2.763337714109036,0.5628099305704793
31827,0.0,0.0,36.0,58.0,199.0,-1.0789191984328321,-0.2025618752376335
31828,0.0,0.0,86.0,109.0,660.0,-0.3583286494949965,-0.25065767971092584
31829,0.0,0.0,32.0,55.0,177.0,-1.1368479918814984,-0.2014100527072076
31830,0.0,0.0,35.0,49.0,216.0,-1.07180183074565,-0.15443939639780796
31831,3.0,7.0,125.0,164.0,994.0,0.18803521779806862,-0.239330011749906
31832,123.0,177.0,102.0,184.0,759.0,0.12041586181830116,2.788510213538801
31833,0.0,0.0,119.0,142.0,927.0,0.113410093697804,-0.28638843035785233
31834,0.0,16.0,94.0,132.0,674.0,-0.21030653586547743,-0.04024932215328243
31835,10.0,17.0,216.0,266.0,1558.0,1.4613896687393706,-0.23958114087517196
31836,0.0,0.0,110.0,124.0,696.0,-0.01778190917148872,-0.2610166918652742
31837,0.0,0.0,204.0,219.0,1576.0,1.3407919926096268,-0.344149817279956
31838,0.0,2.0,108.0,141.0,679.0,-0.07954026713281315,-0.3203117658258513
31839,0.0,0.0,84.0,103.0,630.0,-0.37997818407455364,-0.23024658247249033
31840,9.0,0.0,266.0,290.0,2300.0,2.206854830246363,-0.41661634743724396
31841,0.0,0.0,151.0,169.0,1235.0,0.5890083827525101,-0.28495283081736567
31842,23.0,22.0,72.0,84.0,446.0,-0.527739092771201,0.21912143009470064
31843,16.0,15.0,129.0,159.0,1056.0,0.260542005679943,-0.040138312641559565
31844,6.0,2.0,133.0,157.0,1121.0,0.31084383672932475,-0.2538479028487362
31845,0.0,0.0,55.0,72.0,334.0,-0.7988439322982066,-0.20061812316408578
31846,0.0,23.0,73.0,125.0,480.0,-0.5126233309415933,0.03888650902305243
31847,0.0,0.0,145.0,168.0,1075.0,0.4761755735051061,-0.3270163008905374
31848,0.0,9.0,69.0,110.0,335.0,-0.6264208286673179,-0.19104435540139553
31849,0.0,0.0,44.0,63.0,212.0,-0.9652607871834159,-0.2058148208776356
31850,0.0,2.0,112.0,149.0,788.0,-0.020328113072009088,-0.33032105743894213
31851,0.0,0.0,66.0,87.0,427.0,-0.6499407189652175,-0.23273818043680183
31852,0.0,0.0,87.0,99.0,613.0,-0.3273877463493234,-0.20498421755557047
31853,0.0,0.0,78.0,102.0,488.0,-0.49024003277351597,-0.26870900113961094
31854,13.0,23.0,95.0,135.0,764.0,-0.2023793700268242,0.09562021211438357
31855,22.0,17.0,166.0,181.0,1276.0,0.7995548261584245,0.019511594268241284
31856,0.0,0.0,98.0,133.0,756.0,-0.21368618101758738,-0.3268990475945217
31857,0.0,0.0,56.0,92.0,335.0,-0.827904826588675,-0.30291716253073353
31858,0.0,0.0,129.0,145.0,930.0,0.2608335117921029,-0.2760347282884553
31859,1.0,0.0,82.0,102.0,550.0,-0.4234608177036302,-0.24638419593110472
31860,1.0,0.0,51.0,65.0,283.0,-0.8555490631536145,-0.1845411931088747
31861,0.0,0.0,21.0,43.0,84.0,-1.2924369744376862,-0.18504752596163876
31863,17.0,17.0,126.0,153.0,977.0,0.2222690183307163,0.006136380947267219
31864,0.0,0.0,96.0,112.0,738.0,-0.20019289578219016,-0.22529959678298225
31865,0.0,0.0,37.0,68.0,185.0,-1.08783666243634,-0.255336689018833
31866,1.0,13.0,105.0,122.0,612.0,-0.04531390294925333,-0.030100123293993454
31867,0.0,11.0,305.0,336.0,2556.0,2.823302166992405,-0.29322016604712037
31868,0.0,0.0,152.0,181.0,1123.0,0.5616362873920201,-0.3678383892718309
31869,0.0,0.0,22.0,36.0,114.0,-1.257183842613544,-0.1397270966519895
31870,0.0,0.0,226.0,242.0,1703.0,1.6457715101098427,-0.3834258068707678
31871,0.0,0.0,76.0,102.0,430.0,-0.5292603777637133,-0.2854146004759941
31872,0.0,0.0,93.0,110.0,541.0,-0.2699776593591645,-0.2618594006953271
31873,0.0,0.0,185.0,205.0,1607.0,1.084426695977298,-0.31288387305325405
31874,0.0,0.0,37.0,51.0,223.0,-1.0445230534581704,-0.15844179639666794
31875,0.0,0.0,64.0,87.0,369.0,-0.6889610639554149,-0.24944377977318502
31876,0.0,0.0,52.0,72.0,240.0,-0.8583742677745632,-0.22707693104879156
31877,0.0,0.0,76.0,99.0,480.0,-0.5154330514615096,-0.2596541493764824
31878,0.0,0.0,76.0,90.0,526.0,-0.4888055112792291,-0.20317887086846528
31879,20.0,0.0,43.0,55.0,223.0,-1.032200861390447,-0.16980998760434235
31880,222.0,204.0,55.0,76.0,350.0,-0.6454832440020221,3.6457756144313302
31881,25.0,15.0,145.0,165.0,1014.0,0.4551233301289434,-0.04178728841207609
31882,9.0,9.0,155.0,182.0,996.0,0.5972487226514231,-0.2201405379862925
31883,0.0,0.0,28.0,46.0,127.0,-1.1854045188480102,-0.17434480464301097
31884,0.0,0.0,147.0,172.0,1085.0,0.4994256647351936,-0.34092354600648705
31885,0.0,0.0,37.0,62.0,155.0,-1.0787500582373455,-0.22982338030795693
31886,1.0,0.0,85.0,116.0,666.0,-0.3919884534874385,-0.28905924545457934
31887,0.0,0.0,49.0,60.0,319.0,-0.8664517388647679,-0.1558955116445273
31888,0.0,0.0,43.0,64.0,270.0,-0.9745732401021119,-0.20201504892562894
31889,59.0,43.0,136.0,164.0,1021.0,0.3294740438523569,0.4712867935610565
31890,76.0,86.0,94.0,140.0,761.0,-0.1601842788529681,1.2611376178100355
31891,0.0,0.0,50.0,81.0,328.0,-0.8965985737636617,-0.26184659389531256
31892,0.0,4.0,35.0,70.0,196.0,-1.102874966495214,-0.19174167132951428
31893,0.0,0.0,81.0,102.0,599.0,-0.42828156789029775,-0.23884920026030124
31894,0.0,0.0,43.0,72.0,184.0,-1.00468543620653,-0.2612401537158218
31895,4.0,0.0,44.0,73.0,247.0,-0.9967419676995077,-0.25247083521856484
31896,0.0,0.0,263.0,289.0,2306.0,2.1957735380557324,-0.4152676507865453
31897,20.0,10.0,120.0,135.0,836.0,0.10686847119815958,-0.07843583628728128
31898,13.0,0.0,97.0,110.0,764.0,-0.22278574967708248,-0.21072406219708725
31899,65.0,51.0,141.0,156.0,1009.0,0.4383053187260616,0.6759654812084176
31900,15.0,10.0,54.0,77.0,347.0,-0.8302673654189501,-0.03857559165349333
31901,6.0,0.0,44.0,56.0,231.0,-0.9682384268970304,-0.16694557530676662
31902,30.0,20.0,63.0,86.0,409.0,-0.7099257376737762,0.13777081867735555
31903,0.0,0.0,41.0,62.0,187.0,-1.0127071841496793,-0.2132170881967628
31904,0.0,0.0,41.0,59.0,221.0,-1.0011651561127572,-0.19065757168040776
31905,0.0,25.0,41.0,110.0,184.0,-1.0039587873679185,0.015322291804979259
31906,3.0,0.0,283.0,313.0,2422.0,2.4555714046834,-0.46794872228975337
31907,0.0,10.0,160.0,194.0,1235.0,0.718065942840408,-0.2008016161161013
31909,0.0,0.0,125.0,143.0,931.0,0.20396124485871253,-0.27553407247045747
31910,0.0,0.0,37.0,60.0,172.0,-1.0718647493483515,-0.21591736696192154
31911,0.0,0.0,184.0,210.0,1448.0,1.0352055263714552,-0.3735068170881719
31912,18.0,0.0,74.0,99.0,411.0,-0.6198992177823875,-0.28365869766870516
31913,11.0,13.0,214.0,232.0,1460.0,1.4702956643726086,-0.16298857692848778
31914,0.0,0.0,53.0,73.0,295.0,-0.837379075339448,-0.21877512285868617
31915,0.0,0.0,66.0,91.0,458.0,-0.6544273125404994,-0.24754641038479902
31916,51.0,43.0,132.0,147.0,883.0,0.3145658404767924,0.525032896792471
31917,125.0,122.0,85.0,109.0,603.0,-0.25860416694717697,2.0485319924487797
31918,0.0,0.0,107.0,121.0,756.0,-0.048630479621311264,-0.2409089738599503
31919,78.0,86.0,169.0,208.0,1069.0,0.8777716280265128,1.1563513683114326
31920,258.0,245.0,53.0,73.0,351.0,-0.606655455607,4.435700850657169
31921,11.0,3.0,74.0,94.0,585.0,-0.5451255938525145,-0.1628521032350989
31922,69.0,64.0,128.0,145.0,798.0,0.2791007427274645,0.907488659479253
31923,0.0,0.0,189.0,207.0,1431.0,1.116303513134171,-0.3483947508745272
31924,101.0,90.0,128.0,144.0,990.0,0.31599309285483035,1.442599174194694
31925,0.0,0.0,109.0,122.0,722.0,-0.024979189397549426,-0.24786125855243338
31926,59.0,53.0,140.0,154.0,967.0,0.45197901628586834,0.715717181513118
31927,0.0,0.0,54.0,82.0,319.0,-0.838640366221846,-0.258695206829173
31928,0.0,0.0,82.0,97.0,618.0,-0.3990567581056691,-0.2062344338280037
31929,3.0,0.0,86.0,102.0,581.0,-0.3646579612879109,-0.23054444072357116
31930,0.0,0.0,158.0,181.0,1235.0,0.6698417915846456,-0.3301252127724132
31931,0.0,2.0,100.0,145.0,690.0,-0.2098280386539027,-0.3595300098925561
31932,0.0,0.0,106.0,133.0,666.0,-0.10359642864559054,-0.3244954587350157
31933,0.0,0.0,314.0,333.0,2504.0,2.9097676943347413,-0.4766601405042437
31934,0.0,0.0,42.0,73.0,199.0,-1.0201396282131707,-0.26604289345604853
31935,0.0,0.0,91.0,109.0,588.0,-0.2917721447423851,-0.25230635665402934
31936,0.0,0.0,217.0,236.0,1522.0,1.4949779874267601,-0.4110812699144145
31937,0.0,0.0,43.0,62.0,238.0,-0.9746866571505426,-0.19791189774051055
31938,0.0,0.0,58.0,90.0,325.0,-0.7941398197437921,-0.2893105148213344
31939,3.0,0.0,79.0,105.0,573.0,-0.4800628653686803,-0.26576017869583846
31940,0.0,0.0,121.0,145.0,851.0,0.12660529649306923,-0.312248188682553
31941,17.0,0.0,128.0,144.0,910.0,0.18451132380417504,-0.28214955926171836
31942,12.0,6.0,75.0,98.0,550.0,-0.5332816629146688,-0.13084511660805057
31943,0.0,0.0,44.0,60.0,232.0,-0.9557183951286153,-0.1860561221215426
31944,0.0,3.0,124.0,165.0,937.0,0.15435909174878223,-0.33468884636328794
31945,0.0,0.0,122.0,141.0,1020.0,0.17502618777364667,-0.25487717070887805
31946,0.0,0.0,204.0,230.0,1851.0,1.3555560693924258,-0.3469113660648254
31948,0.0,0.0,50.0,64.0,283.0,-0.8651399495366406,-0.1815565494232725
31949,32.0,0.0,271.0,294.0,2475.0,2.218158622905778,-0.3963751401161829
31950,0.0,0.0,110.0,134.0,700.0,-0.03949648201583046,-0.3127415599766427
31952,0.0,0.0,26.0,54.0,114.0,-1.235826180395633,-0.22406785686999228
31953,0.0,0.0,47.0,59.0,273.0,-0.9015295204149377,-0.1649478998678273
31954,0.0,0.0,135.0,158.0,1055.0,0.3419241541914089,-0.3040034247245279
31955,155.0,163.0,77.0,108.0,528.0,-0.30600558153892937,2.7991405701125105
31956,1.0,1.0,75.0,100.0,532.0,-0.5245051165837625,-0.2380875653924484
31957,0.0,0.0,89.0,119.0,612.0,-0.34136623353367623,-0.3051322680088926
31958,63.0,48.0,153.0,178.0,1189.0,0.5925620653753765,0.569849313489586
31960,0.0,0.0,116.0,131.0,696.0,0.058826378976702134,-0.2824776286779631
31961,7.0,0.0,176.0,192.0,1524.0,0.9383906005002459,-0.2861487152678025
31962,83.0,78.0,34.0,50.0,173.0,-1.0276879729077917,1.307176954822947
31963,0.0,2.0,91.0,160.0,659.0,-0.38599727466236056,-0.4674794249091408
31964,112.0,112.0,224.0,265.0,1916.0,1.7171068007868016,1.6575988893332325
31965,17.0,7.0,82.0,100.0,541.0,-0.4445448353609015,-0.10745871699268154
31966,0.0,0.0,55.0,80.0,350.0,-0.8143873519614547,-0.23943726998665535
31967,54.0,52.0,48.0,74.0,259.0,-0.8716236380661023,0.741740707017153
31968,51.0,49.0,160.0,189.0,1258.0,0.7327084998109121,0.5663827448002142
31969,0.0,0.0,16.0,45.0,75.0,-1.375019981140418,-0.21010860069719703
31971,31.0,21.0,71.0,85.0,491.0,-0.5719430645630122,0.19880412698222183
31972,1.0,13.0,57.0,94.0,328.0,-0.7611447650933825,-0.06229950256355336
31973,0.0,0.0,86.0,107.0,612.0,-0.3607273648087089,-0.24975546310896415
31974,3.0,0.0,89.0,114.0,623.0,-0.33929792206651405,-0.27751879234271354
31975,0.0,0.0,149.0,166.0,1085.0,0.5435333419601425,-0.304306273479752
31976,738.0,779.0,123.0,175.0,693.0,1.0682635957171822,14.29070188565398
31977,0.0,0.0,123.0,140.0,802.0,0.16148565803952689,-0.29068628849245076
31978,0.0,0.0,140.0,159.0,1085.0,0.42082084564412425,-0.2904986538757238
31979,0.0,3.0,156.0,192.0,1020.0,0.5978203739479659,-0.37826638939844104
31980,2.0,0.0,178.0,192.0,1363.0,0.9638738918103178,-0.3118397118078422
31981,14.0,5.0,100.0,121.0,651.0,-0.19765470136918234,-0.18748618792686195
31982,0.0,0.0,283.0,334.0,2125.0,2.3769959508672693,-0.6368190664413091
31983,0.0,0.0,146.0,162.0,1066.0,0.5036297010665581,-0.29475065980304815
31984,21.0,19.0,25.0,47.0,129.0,-1.219698722731557,0.17295909381680272
31985,0.0,0.0,234.0,268.0,1670.0,1.7060593042841832,-0.5061841531273763
31986,0.0,0.0,50.0,73.0,308.0,-0.881626478666734,-0.2238276807185322
31988,53.0,49.0,99.0,121.0,728.0,-0.135997322110224,0.6613385502801759
31990,221.0,212.0,90.0,111.0,612.0,-0.10746336066666251,3.757928216068824
31991,2.0,0.0,140.0,160.0,944.0,0.3913558784098974,-0.3245258785577204
31992,25.0,11.0,196.0,217.0,1678.0,1.19926420881132,-0.12897424678833502
31993,0.0,0.0,124.0,150.0,867.0,0.16385185422084692,-0.3276564877693145
31994,0.0,0.0,58.0,79.0,280.0,-0.7760527339631683,-0.24053553140358896
31995,0.0,0.0,116.0,137.0,731.0,0.050453930485608346,-0.3069906453316026
31996,0.0,8.0,58.0,96.0,337.0,-0.7686296412023708,-0.16442166096372052
31997,0.0,0.0,24.0,41.0,86.0,-1.2415899245045663,-0.1664890715786518
31998,0.0,17.0,52.0,105.0,254.0,-0.8509366387588049,-0.07035211939125012
31999,0.0,16.0,90.0,132.0,488.0,-0.2983454057564789,-0.08766460962735893
32000,54.0,36.0,129.0,142.0,853.0,0.23215209159359312,0.40203784815292715
32001,1.0,0.0,103.0,121.0,665.0,-0.12664898432738653,-0.2696019514926411
32002,0.0,0.0,72.0,101.0,503.0,-0.5780773922444026,-0.27576224920950726
32003,256.0,245.0,318.0,338.0,2393.0,3.174065028805451,4.12891442885843
32004,2.0,51.0,95.0,178.0,696.0,-0.13879961909210084,0.3982851831982566
32005,29.0,27.0,65.0,78.0,387.0,-0.6284327974385236,0.31552787797751186
32006,10.0,25.0,43.0,80.0,296.0,-0.9258538011522425,0.1975739581699226
32007,0.0,0.0,125.0,149.0,897.0,0.18573344759859187,-0.3138511195139599
32008,63.0,49.0,84.0,100.0,562.0,-0.3789138805410991,0.6973325891655872
32009,0.0,0.0,73.0,88.0,471.0,-0.5383082527518293,-0.21133038035529525
32010,0.0,0.0,67.0,83.0,480.0,-0.6180882401079317,-0.1985739381910123
32011,0.0,0.0,151.0,163.0,1237.0,0.6026655834820676,-0.2530376529401765
32012,0.0,0.0,66.0,88.0,399.0,-0.6561685806705265,-0.24359232613304166
32013,193.0,184.0,173.0,195.0,1452.0,1.0701365292350764,3.1654276530107937
32014,0.0,0.0,31.0,50.0,130.0,-1.1477861762197077,-0.1871013529028714
32015,0.0,0.0,80.0,139.0,648.0,-0.5191087317615984,-0.42594032033708773
32016,0.0,0.0,122.0,167.0,733.0,0.07609031687243649,-0.44885919936285956
32017,0.0,0.0,64.0,82.0,501.0,-0.6589644045615106,-0.19677351858356423
32018,0.0,0.0,41.0,53.0,239.0,-0.9852226571179182,-0.155541459220062
32019,1.0,0.0,93.0,122.0,597.0,-0.29227078558865677,-0.31396949100897487
32020,0.0,0.0,36.0,69.0,224.0,-1.0998629070450578,-0.2553380268843247
32021,0.0,0.0,89.0,106.0,651.0,-0.30682415237819155,-0.22904735767814338
32022,34.0,32.0,171.0,200.0,1124.0,0.8394480339887778,0.18741770631974006
32023,0.0,0.0,86.0,108.0,589.0,-0.3662410708061174,-0.2596093167479675
32024,33.0,23.0,81.0,95.0,621.0,-0.41978547038365643,0.23573200107683595
32025,8.0,2.0,37.0,54.0,185.0,-1.075733216360665,-0.14556665703403002
32026,0.0,0.0,173.0,192.0,1107.0,0.8575659591498004,-0.3752437153272358
32027,0.0,0.0,57.0,95.0,280.0,-0.8270782392095035,-0.3271267999512614
32029,15.0,0.0,91.0,121.0,599.0,-0.3701729780555483,-0.31738442492829794
32030,20.0,21.0,56.0,76.0,337.0,-0.765368267618871,0.18011676886465078
32031,26.0,22.0,100.0,125.0,677.0,-0.1664571153457424,0.1205632488105245
32032,0.0,0.0,168.0,191.0,1242.0,0.8022364060578014,-0.3557388482872374
32033,0.0,0.0,149.0,173.0,993.0,0.5147927487473097,-0.35947921856291287
32034,0.0,0.0,66.0,88.0,383.0,-0.6584538789358082,-0.24679326071619825
32035,57.0,72.0,54.0,95.0,319.0,-0.7353721593714392,1.042906449629313
32036,21.0,15.0,317.0,337.0,2845.0,2.990832022914876,-0.13898894366089584
32039,0.0,0.0,322.0,359.0,2335.0,2.9506304532541883,-0.6266264307176834
32040,4.0,4.0,86.0,115.0,574.0,-0.379594167533587,-0.22350911414684316
32041,0.0,0.0,238.0,260.0,1587.0,1.7735053150186677,-0.47056449692689406
32042,0.0,0.0,144.0,161.0,1097.0,0.47954991741805597,-0.28839855034490697
32043,28.0,30.0,102.0,143.0,700.0,-0.14247991889154976,0.18915835606569653
32044,32.0,30.0,142.0,168.0,1075.0,0.4558954181846281,0.23377877842991843
32045,35.0,21.0,58.0,79.0,280.0,-0.8026881721113336,0.15380953166584901
32046,6.0,1.0,99.0,121.0,650.0,-0.20336072742300038,-0.2649730450929469
32047,0.0,0.0,61.0,88.0,432.0,-0.728295499944762,-0.24974592723638242
32048,3.0,0.0,296.0,325.0,2355.0,2.619043543365323,-0.5112183833944478
32049,1.0,7.0,90.0,119.0,626.0,-0.29502534604971226,-0.16531077153079352
32050,184.0,213.0,108.0,166.0,641.0,0.18667547441037174,3.550492007441156
32051,205.0,211.0,128.0,192.0,944.0,0.39555897043587085,3.4811177286036044
32052,0.0,19.0,91.0,117.0,409.0,-0.24689424670271634,0.03562073948071498
32053,64.0,44.0,55.0,68.0,393.0,-0.8041899168637323,0.6610857289233183
32054,0.0,0.0,63.0,92.0,383.0,-0.7134724460679002,-0.2754566186277221
32055,0.0,0.0,62.0,75.0,391.0,-0.6898118407264094,-0.187114584085196
32056,0.0,11.0,154.0,182.0,1269.0,0.6621028301223789,-0.1270257406888082
32057,11.0,4.0,125.0,146.0,946.0,0.17896728848662766,-0.21440475154579794
32058,0.0,0.0,70.0,92.0,378.0,-0.6066101160508707,-0.2585991705314168
32059,0.0,0.0,110.0,131.0,780.0,-0.021384221466223843,-0.2809793565337124
32060,10.0,2.0,92.0,112.0,641.0,-0.3017137909021815,-0.21924127460568116
32061,12.0,0.0,34.0,73.0,185.0,-1.1876669384916976,-0.2926514280593521
32062,0.0,12.0,67.0,96.0,366.0,-0.6075910419486378,-0.05865840841849647
32063,0.0,0.0,21.0,38.0,100.0,-1.2790087274670734,-0.15558404049990326
32064,0.0,23.0,58.0,123.0,289.0,-0.7659679403403956,-0.027086213255251606
32065,0.0,0.0,424.0,458.0,3414.0,4.451657948359684,-0.6705491270674562
32066,0.0,0.0,74.0,89.0,486.0,-0.5230263059799183,-0.21103090862308144
32067,0.0,2.0,68.0,110.0,323.0,-0.6760246471333049,-0.3307489743027066
32068,30.0,22.0,71.0,97.0,529.0,-0.5850639968994725,0.1629098655015538
32069,0.0,0.0,73.0,101.0,539.0,-0.5575674017582433,-0.26600904066118464
32070,30.0,19.0,118.0,134.0,882.0,0.09125893322149037,0.1013383726028615
32071,0.0,42.0,23.0,106.0,74.0,-1.2083996484956057,0.2956628336925759
32072,0.0,0.0,89.0,108.0,696.0,-0.30485393048921944,-0.23054974951444698
32073,18.0,22.0,243.0,274.0,1678.0,1.8704796547449671,-0.09472826326404198
32074,44.0,29.0,64.0,86.0,396.0,-0.7042810676376438,0.3070094313406268
32075,22.0,5.0,43.0,59.0,270.0,-1.0182695036752778,-0.08573175272730792
32076,0.0,6.0,158.0,181.0,987.0,0.6622954759394238,-0.26423728833043475
32077,0.0,0.0,146.0,162.0,1046.0,0.5007730782349562,-0.2987518280319939
32078,15.0,3.0,55.0,68.0,420.0,-0.8169370904024814,-0.10890044252790264
32079,0.0,0.0,75.0,92.0,557.0,-0.5042029947616541,-0.21003318620125105
32080,12.0,5.0,75.0,103.0,425.0,-0.5669244722286195,-0.20136537066435797
32081,0.0,0.0,51.0,66.0,333.0,-0.8470875025504924,-0.17950754346611944
32082,0.0,24.0,48.0,98.0,137.0,-0.8809982563155655,0.0675570069822701
32083,0.0,0.0,71.0,88.0,409.0,-0.5778999223083471,-0.22883621333746756
32084,0.0,0.0,73.0,93.0,489.0,-0.5468802409087186,-0.23399187982782294
32085,0.0,0.0,237.0,268.0,1698.0,1.7561627844162535,-0.4929292003981915
32086,0.0,0.0,152.0,177.0,1075.0,0.5636947515604401,-0.3564311523184376
32087,21.0,19.0,91.0,122.0,585.0,-0.30741937305879946,0.03862044484861945
32088,0.0,0.0,130.0,153.0,990.0,0.26694273174765487,-0.303500199271124
32089,11.0,7.0,106.0,129.0,757.0,-0.08819718633680285,-0.15364292206989896
32090,0.0,0.0,60.0,75.0,390.0,-0.720690810646541,-0.19241685396908378
32091,0.0,0.0,211.0,270.0,1521.0,1.3268546887532746,-0.6051733087175194
32092,0.0,0.0,256.0,284.0,2343.0,2.1046247532745976,-0.39946067883795855
32093,0.0,0.0,57.0,80.0,297.0,-0.7912212636866486,-0.2449381543209211
32094,0.0,0.0,68.0,95.0,420.0,-0.6380331161062565,-0.2710564592502185
32095,46.0,36.0,104.0,127.0,801.0,-0.09765927026300546,0.4089107339567517
32096,0.0,0.0,107.0,135.0,867.0,-0.0639764792808472,-0.2922376326493221
32097,0.0,0.0,32.0,51.0,152.0,-1.131504411456736,-0.1854014722905266
32098,0.0,0.0,43.0,53.0,231.0,-0.9556291674720074,-0.15203971503919975
32099,4.0,0.0,50.0,65.0,323.0,-0.875849666675236,-0.1799396801255233
32100,0.0,5.0,81.0,111.0,577.0,-0.42825132111911995,-0.1942710681594953
32101,0.0,0.0,141.0,161.0,1078.0,0.43073191756020696,-0.29985297737106614
32102,0.0,0.0,288.0,333.0,2486.0,2.507626929665131,-0.5465899410520212
32103,0.0,0.0,77.0,99.0,546.0,-0.4906381267279473,-0.24389918848474118
32104,0.0,0.0,133.0,156.0,982.0,0.30521852155964263,-0.3132048798811889
32105,0.0,0.0,56.0,72.0,353.0,-0.780762071218909,-0.19426590761036705
32106,0.0,0.0,29.0,57.0,137.0,-1.1931226251946618,-0.22757072672519119
