,C1,C2,C3
2022-07-17,-0.10036173438695216,-1.3358313178042998,0.9081875349141146
2022-02-27,1.2169556484850037,0.06983957142309699,-1.0891745520476293
2022-01-10,-0.5539365022300429,1.1226087973234704,0.9466295998928722
2022-06-17,0.9942316022099708,0.7778620307442415,-0.955225821901558
2022-02-18,1.1899822091437822,0.6860820809253497,-1.2015132015258108
2022-07-04,1.1231101175372515,0.10527345504125803,-0.945698290056554
2022-07-25,-0.5437361799767265,-1.2899753154739586,1.2388891798949824
2022-06-06,-0.43101578753281394,0.5030727487301863,0.3088648102872933
2022-04-19,-2.0916665432056263,0.06074925820276428,-1.0501007903996442
2022-01-14,0.9570578682623815,0.3945912837076402,-0.9930974207434746
2022-07-22,0.9800816072659458,-2.457894083673024,-0.22367237187411437
2022-03-29,0.3825002333411561,0.09066210878962104,-0.15796077048281867
2022-06-19,0.8825520998071076,0.44465975850754963,-0.709414863636312
2022-07-29,-0.48064524312251394,0.14895276817353748,1.031812374034336
2022-04-03,-0.5296317972630584,-0.41847203360806473,0.4501896337434735
2022-01-19,0.8948490207755526,-0.5706493467803427,-0.6437670336184382
2022-05-29,-0.726124688495469,-0.11283019167521514,1.3118726237989282
2022-03-21,0.8457582107550072,0.4838406508973681,-0.6857119451860054
2022-03-06,1.0772455267830465,0.43292059654067283,-1.0946103633351085
2022-03-04,0.2038383238962221,0.540092337501974,0.03633251778940624
2022-02-06,0.9547591459371432,0.9401392627667129,-0.9233154469731203
2022-03-04,-0.2669375881127467,0.4586830518878961,0.4448045343694129
2022-01-10,-0.7316472342140937,0.06275090396960142,1.5555623495877968
2022-06-15,0.2248754015990536,0.06430542788945351,0.2640716069620678
2022-07-18,-0.252094909446439,-1.1637493397546268,-0.3911091711297866
2022-03-20,-0.1461166627770504,0.9699620323093677,0.5005136514279845
2022-02-26,-1.5539902261925966,1.3175514510004969,0.2886819596752298
2022-06-19,1.0170176575824865,0.23488689222249626,-0.8523477263266955
2022-06-18,-0.3276278175838512,0.5872683445650856,0.8326746292023824
2022-07-09,0.07432555716955999,0.09579944006003129,0.3293424099810702
2022-02-07,0.8146061831262045,0.32785023677673775,-0.5959253889143226
2022-04-22,1.045819300535897,-1.492565609969649,-0.44016798893283005
2022-03-10,1.0947102892412899,-0.061557964035292005,-0.9492513254642858
2022-07-18,-0.32574597369600905,0.9776044206421929,0.5005696468484029
2022-07-30,-0.10635321636533214,0.5521586271646254,0.3714086635175026
2022-06-28,0.8542589372254811,0.48367826818929466,-0.7574058312260231
2022-03-14,0.37050423364557145,1.1619639417101282,-0.20535303040829508
